"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2008","Bosnia and Herzegovina","Rape","Number","35",""
"2008","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants","0.91",""
"2008","Bosnia and Herzegovina","Sexual assault","Number",":",""
"2008","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Bosnia and Herzegovina","Theft","Number","8 180",""
"2008","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants","212.81",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Number","113",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants","5.25",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Number","3 376",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants","156.79",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Number","161",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants","7.48",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Number","50",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants","2.32",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Number","111",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants","5.16",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Number","15 466",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants","718.30",""
"2009","Belgium","Intentional homicide","Number","189",""
"2009","Belgium","Intentional homicide","Per hundred thousand inhabitants","1.76",""
"2009","Belgium","Assault","Number","77 665",""
"2009","Belgium","Assault","Per hundred thousand inhabitants","722.26",""
"2009","Belgium","Sexual violence","Number","10 609",""
"2009","Belgium","Sexual violence","Per hundred thousand inhabitants","98.66",""
"2009","Belgium","Rape","Number","3 152",""
"2009","Belgium","Rape","Per hundred thousand inhabitants","29.31",""
"2009","Belgium","Sexual assault","Number","7 457",""
"2009","Belgium","Sexual assault","Per hundred thousand inhabitants","69.35",""
"2009","Belgium","Theft","Number","249 627",""
"2009","Belgium","Theft","Per hundred thousand inhabitants","2 321.45",""
"2009","Bulgaria","Intentional homicide","Number","150",""
"2009","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","2.01",""
"2009","Bulgaria","Assault","Number","3 122",""
"2009","Bulgaria","Assault","Per hundred thousand inhabitants","41.81",""
"2009","Bulgaria","Sexual violence","Number","726",""
"2009","Bulgaria","Sexual violence","Per hundred thousand inhabitants","9.72",""
"2009","Bulgaria","Rape","Number","246",""
"2009","Bulgaria","Rape","Per hundred thousand inhabitants","3.29",""
"2009","Bulgaria","Sexual assault","Number","480",""
"2009","Bulgaria","Sexual assault","Per hundred thousand inhabitants","6.43",""
"2009","Bulgaria","Theft","Number","44 278",""
"2009","Bulgaria","Theft","Per hundred thousand inhabitants","592.97",""
"2009","Czechia","Intentional homicide","Number","105",""
"2009","Czechia","Intentional homicide","Per hundred thousand inhabitants","1.01",""
"2009","Czechia","Assault","Number","4 756",""
"2009","Czechia","Assault","Per hundred thousand inhabitants","45.62",""
"2009","Czechia","Sexual violence","Number","1 730",""
"2009","Czechia","Sexual violence","Per hundred thousand inhabitants","16.59",""
"2009","Czechia","Rape","Number","480",""
"2009","Czechia","Rape","Per hundred thousand inhabitants","4.60",""
"2009","Czechia","Sexual assault","Number","1 250",""
"2009","Czechia","Sexual assault","Per hundred thousand inhabitants","11.99",""
"2009","Czechia","Theft","Number","139 113",""
"2009","Czechia","Theft","Per hundred thousand inhabitants","1 334.32",""
"2009","Denmark","Intentional homicide","Number","56",""
"2009","Denmark","Intentional homicide","Per hundred thousand inhabitants","1.01",""
"2009","Denmark","Assault","Number","1 603",""
"2009","Denmark","Assault","Per hundred thousand inhabitants","29.08",""
"2009","Denmark","Sexual violence","Number","1 671",""
"2009","Denmark","Sexual violence","Per hundred thousand inhabitants","30.32",""
"2009","Denmark","Rape","Number","878",""
"2009","Denmark","Rape","Per hundred thousand inhabitants","15.93",""
"2009","Denmark","Sexual assault","Number","793",""
"2009","Denmark","Sexual assault","Per hundred thousand inhabitants","14.39",""
"2009","Denmark","Theft","Number","300 515",""
"2009","Denmark","Theft","Per hundred thousand inhabitants","5 452.55",""
"2009","Germany (until 1990 former territory of the FRG)","Intentional homicide","Number","721",""
"2009","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.88",""
"2009","Germany (until 1990 former territory of the FRG)","Assault","Number","149 301",""
"2009","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","182.07",""
"2009","Germany (until 1990 former territory of the FRG)","Sexual violence","Number","49 084",""
"2009","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","59.86",""
"2009","Germany (until 1990 former territory of the FRG)","Rape","Number","7 314",""
"2009","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","8.92",""
"2009","Germany (until 1990 former territory of the FRG)","Sexual assault","Number","41 770",""
"2009","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","50.94",""
"2009","Germany (until 1990 former territory of the FRG)","Theft","Number","1 308 687",""
"2009","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1 595.91",""
"2009","Estonia","Intentional homicide","Number","70",""
"2009","Estonia","Intentional homicide","Per hundred thousand inhabitants","5.24",""
"2009","Estonia","Assault","Number","106",""
"2009","Estonia","Assault","Per hundred thousand inhabitants","7.94",""
"2009","Estonia","Sexual violence","Number","254",""
"2009","Estonia","Sexual violence","Per hundred thousand inhabitants","19.02",""
"2009","Estonia","Rape","Number","124",""
"2009","Estonia","Rape","Per hundred thousand inhabitants","9.28",""
"2009","Estonia","Sexual assault","Number","130",""
"2009","Estonia","Sexual assault","Per hundred thousand inhabitants","9.73",""
"2009","Estonia","Theft","Number","24 835",""
"2009","Estonia","Theft","Per hundred thousand inhabitants","1 859.27",""
"2009","Ireland","Intentional homicide","Number","53",""
"2009","Ireland","Intentional homicide","Per hundred thousand inhabitants","1.17",""
"2009","Ireland","Assault","Number","3 718",""
"2009","Ireland","Assault","Per hundred thousand inhabitants","82.23",""
"2009","Ireland","Sexual violence","Number","1 446",""
"2009","Ireland","Sexual violence","Per hundred thousand inhabitants","31.98",""
"2009","Ireland","Rape","Number","364",""
"2009","Ireland","Rape","Per hundred thousand inhabitants","8.05",""
"2009","Ireland","Sexual assault","Number","1 082",""
"2009","Ireland","Sexual assault","Per hundred thousand inhabitants","23.93",""
"2009","Ireland","Theft","Number","76 913",""
"2009","Ireland","Theft","Per hundred thousand inhabitants","1 701.11",""
"2009","Greece","Intentional homicide","Number","143",""
"2009","Greece","Intentional homicide","Per hundred thousand inhabitants","1.36",""
"2009","Greece","Assault","Number","477",""
"2009","Greece","Assault","Per hundred thousand inhabitants","4.30",""
"2009","Greece","Sexual violence","Number","924",""
"2009","Greece","Sexual violence","Per hundred thousand inhabitants","8.33",""
"2009","Greece","Rape","Number","213",""
"2009","Greece","Rape","Per hundred thousand inhabitants","1.92",""
"2009","Greece","Sexual assault","Number","711",""
"2009","Greece","Sexual assault","Per hundred thousand inhabitants","6.41",""
"2009","Greece","Theft","Number","99 369",""
"2009","Greece","Theft","Per hundred thousand inhabitants","895.64",""
"2009","Spain","Intentional homicide","Number","412",""
"2009","Spain","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2009","Spain","Assault","Number","80 910",""
"2009","Spain","Assault","Per hundred thousand inhabitants","174.98",""
"2009","Spain","Sexual violence","Number","9 723",""
"2009","Spain","Sexual violence","Per hundred thousand inhabitants","21.03",""
"2009","Spain","Rape","Number","2 051",""
"2009","Spain","Rape","Per hundred thousand inhabitants","4.44",""
"2009","Spain","Sexual assault","Number","7 672",""
"2009","Spain","Sexual assault","Per hundred thousand inhabitants","16.59",""
"2009","Spain","Theft","Number","217 648",""
"2009","Spain","Theft","Per hundred thousand inhabitants","470.70",""
"2009","France","Intentional homicide","Number","819",""
"2009","France","Intentional homicide","Per hundred thousand inhabitants","1.27",""
"2009","France","Assault","Number","220 126",""
"2009","France","Assault","Per hundred thousand inhabitants","342.07",""
"2009","France","Sexual violence","Number","23 253",""
"2009","France","Sexual violence","Per hundred thousand inhabitants","36.14",""
"2009","France","Rape","Number","9 842",""
"2009","France","Rape","Per hundred thousand inhabitants","15.29",""
"2009","France","Sexual assault","Number","13 411",""
"2009","France","Sexual assault","Per hundred thousand inhabitants","20.84",""
"2009","France","Theft","Number","1 383 325",""
"2009","France","Theft","Per hundred thousand inhabitants","2 149.68",""
"2009","Croatia","Intentional homicide","Number","49",""
"2009","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.14",""
"2009","Croatia","Assault","Number","1 059",""
"2009","Croatia","Assault","Per hundred thousand inhabitants","24.57",""
"2009","Croatia","Sexual violence","Number","664",""
"2009","Croatia","Sexual violence","Per hundred thousand inhabitants","15.41",""
"2009","Croatia","Rape","Number","129",""
"2009","Croatia","Rape","Per hundred thousand inhabitants","2.99",""
"2009","Croatia","Sexual assault","Number","535",""
"2009","Croatia","Sexual assault","Per hundred thousand inhabitants","12.41",""
"2009","Croatia","Theft","Number","14 095",""
"2009","Croatia","Theft","Per hundred thousand inhabitants","327.05",""
"2009","Italy","Intentional homicide","Number","590",""
"2009","Italy","Intentional homicide","Per hundred thousand inhabitants","1.00",""
"2009","Italy","Assault","Number","65 611",""
"2009","Italy","Assault","Per hundred thousand inhabitants","111.20",""
"2009","Italy","Sexual violence","Number",":",""
"2009","Italy","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Italy","Rape","Number",":",""
"2009","Italy","Rape","Per hundred thousand inhabitants",":",""
"2009","Italy","Sexual assault","Number","4 963",""
"2009","Italy","Sexual assault","Per hundred thousand inhabitants","8.41",""
"2009","Italy","Theft","Number","1 152 323",""
"2009","Italy","Theft","Per hundred thousand inhabitants","1 953.07",""
"2009","Cyprus","Intentional homicide","Number","19",""
"2009","Cyprus","Intentional homicide","Per hundred thousand inhabitants","2.38",""
"2009","Cyprus","Assault","Number","219",""
"2009","Cyprus","Assault","Per hundred thousand inhabitants","27.48",""
"2009","Cyprus","Sexual violence","Number","78",""
"2009","Cyprus","Sexual violence","Per hundred thousand inhabitants","9.79",""
"2009","Cyprus","Rape","Number","27",""
"2009","Cyprus","Rape","Per hundred thousand inhabitants","3.39",""
"2009","Cyprus","Sexual assault","Number","51",""
"2009","Cyprus","Sexual assault","Per hundred thousand inhabitants","6.40",""
"2009","Cyprus","Theft","Number","2 912",""
"2009","Cyprus","Theft","Per hundred thousand inhabitants","365.40",""
"2009","Latvia","Intentional homicide","Number","108",""
"2009","Latvia","Intentional homicide","Per hundred thousand inhabitants","4.99",""
"2009","Latvia","Assault","Number","1 215",""
"2009","Latvia","Assault","Per hundred thousand inhabitants","56.18",""
"2009","Latvia","Sexual violence","Number",":",""
"2009","Latvia","Sexual violence","Per hundred thousand inhabitants",":",""
"2009","Latvia","Rape","Number","69",""
"2009","Latvia","Rape","Per hundred thousand inhabitants","3.19",""
"2009","Latvia","Sexual assault","Number",":",""
"2009","Latvia","Sexual assault","Per hundred thousand inhabitants",":",""
"2009","Latvia","Theft","Number","29 163",""
"2009","Latvia","Theft","Per hundred thousand inhabitants","1 348.37",""
"2009","Lithuania","Intentional homicide","Number","240",""
"2009","Lithuania","Intentional homicide","Per hundred thousand inhabitants","7.54",""
"2009","Lithuania","Assault","Number","220",""
"2009","Lithuania","Assault","Per hundred thousand inhabitants","6.91",""
"2009","Lithuania","Sexual violence","Number","362",""
"2009","Lithuania","Sexual violence","Per hundred thousand inhabitants","11.37",""
"2009","Lithuania","Rape","Number","149",""
"2009","Lithuania","Rape","Per hundred thousand inhabitants","4.68",""
"2009","Lithuania","Sexual assault","Number","213",""
"2009","Lithuania","Sexual assault","Per hundred thousand inhabitants","6.69",""
"2009","Lithuania","Theft","Number","30 379",""
"2009","Lithuania","Theft","Per hundred thousand inhabitants","954.16",""
"2009","Luxembourg","Intentional homicide","Number","5",""
"2009","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","1.01",""
"2009","Luxembourg","Assault","Number","2 350",""
